adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,genre_ids
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,,,,,299534,,,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",18.7391,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,,,2019-04-24,,,,,,Avengers: Endgame,False,8.235,27375,"[12, 878, 28]"
False,/8vLt9TYFZdAwYtqImvggTM5yFnF.jpg,,,,,982843,,,ko,대홍수,"When a raging flood traps a researcher and her young son, a call to a crucial mission puts their escape — and the future of humanity — on the line.",18.4864,/1tUOZQDgZaGqZtrB21MieiXARL2.jpg,,,2025-09-18,,,,,,The Great Flood,False,5.986,625,"[878, 12, 18]"
False,/kWYfW2Re0rUDE6IHhy4CRuKWeFr.jpg,,,,,121,,,en,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",18.9325,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,,,2002-12-18,,,,,,The Lord of the Rings: The Two Towers,False,8.414,23568,"[12, 14, 28]"
False,/cKvDv2LpwVEqbdXWoQl4XgGN6le.jpg,,,,,1726,,,en,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",18.4809,/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,,,2008-04-30,,,,,,Iron Man,False,7.656,27857,"[28, 878, 12]"
False,/7Zx3wDG5bBtcfk8lcnCWDOLM4Y4.jpg,,,,,552524,,,en,Lilo & Stitch,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,20.2138,/ckQzKpQJO4ZQDCN5evdpKcfm7Ys.jpg,,,2025-05-17,,,,,,Lilo & Stitch,False,7.203,2071,"[10751, 878, 35]"
False,/5BZtN173AXqReBJTxE2ZikBDCl7.jpg,,,,,218,,,en,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",18.4854,/qvktm0BHcnmDpul4Hz01GIazWPr.jpg,,,1984-10-26,,,,,,The Terminator,False,7.677,14373,"[28, 53, 878]"
False,/iWak7wT0j6ycCc8lKr4NBz9c7n5.jpg,,,,,210577,,,en,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",16.8243,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,,,2014-10-01,,,,,,Gone Girl,False,7.889,19743,"[9648, 53, 18]"
False,/zOpe0eHsq0A2NvNyBbtT6sj53qV.jpg,,,,,939243,,,en,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",18.604,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,,,2024-12-19,,,,,,Sonic the Hedgehog 3,False,7.618,3174,"[28, 878, 35, 10751]"
False,/bYsx7EUapg2uRE8W9rWOiDTGJum.jpg,,,,,1328803,,,en,Prisoner of War,British RAF Wing Commander James Wright is captured by the Japanese during WWII and forced to fight in brutal hand-to-hand combat. The Japanese soldiers get more than they bargained for when Wright’s years of martial arts training in Hong Kong prove him to be a formidable opponent.,17.9643,/4T4yRG6iskDcfMeoLuUZEJYCrjL.jpg,,,2025-09-19,,,,,,Prisoner of War,False,7.106,160,"[28, 10752, 53, 36]"
False,/tuDhEdza074bA497bO9WFEPs6O6.jpg,,,,,411,,,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",18.1939,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,,,2005-12-07,,,,,,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,7.135,11378,"[12, 10751, 14]"
False,/dbr3eceKuGnKc9v5GaVTVtegZNK.jpg,,,,,1243460,,,en,Joe's College Road Trip,"To teach his sheltered grandson about the real world, Madea's foul-mouthed brother Joe takes the college-bound teen on a raucous cross-country road trip.",17.6915,/jWGOCUlzF4aCVLwHoiuqWWfhcrA.jpg,,,2026-02-12,,,,,,Joe's College Road Trip,False,5.727,55,[35]
False,/lHuCRvN978Yx4IUgWyEVGwnROyV.jpg,,,,,518749,,,es,El motoarrebatador,"In the Argentinian city of Tucumán, Miguel is making a living as a “motochorro”, a thief who snatches people’s belongings fromhis motorbike. When he steals the purse of Elena, an old woman, he ends up hurting her badly. After the brutal incident, Miguel is plagued by guilt and unable to forget about his victim. In an attempt to make things right, he conceals his true identity from the old woman and starts to take care of the injured and unsuspecting Elena. The closer he gets to her the more he becomes entangled in his own lies. Afraid of telling Elena the truth, Miguel continues to be haunted by his past and is unable to find true redemption.",8.2537,/3GLLoGGGnAcAJJCmK3NqnRboIFR.jpg,,,2018-06-07,,,,,,The Snatch Thief,False,6.464,14,[18]
False,/qth56RA3rkUlhbDRDKGeMJEssdi.jpg,,,,,1034716,,,en,People We Meet on Vacation,"Poppy's a free spirit. Alex loves a plan. After years of summer vacations, these polar-opposite pals wonder if they could be a perfect romantic match.",17.5342,/peG6482ALJQ9Tbvv2P38BquVk0f.jpg,,,2026-01-06,,,,,,People We Meet on Vacation,False,7.045,508,"[10749, 35, 18]"
False,/jYCyTdPfgT01IOJWDnnetr9RDX6.jpg,,,,,986056,,,en,Thunderbolts*,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",18.3897,/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,,,2025-04-30,,,,,,Thunderbolts*,False,7.29,3303,"[28, 878, 12]"
False,,,,,,139797,,,en,The Dwarfs,"A young actor and an angst-ridden city worker fight over a girl watched over by a disturbed chum.  The play is concerned with three young men, Len, Pete and Mark, and the scene of action shifts back and forth between Len's house and Mark's. Sometimes all three come together, sometimes only two, and often Len is on stage alone. There are conversations and soliloquies filled with the brilliant convolutions of thought, the sudden flashes of truth which distinguish Pinter's unique style, with the mood ranging from calm introspection to explosive outpouring. Much of what is said hints at deeper thoughts left unspoken, and the sense of horror and alienation which often emerges is a searing indictment of our life and times. We meet, we talk, we tear at each other, but our insularity is seldom penetrated. We are together but alone, as though life were a mirror which reflects only our own image.",15.6589,/dab8x83CYcFIFjk2Rx9k9tMgIPA.jpg,,,2002-11-01,,,,,,The Dwarfs,False,4.7,3,"[18, 10770]"
False,/nv5wwZou159v5OC61i4ElR7OqyY.jpg,,,,,4935,,,ja,ハウルの動く城,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",17.7519,/13kOl2v0nD2OLbVSHnHk8GUFEhO.jpg,,,2004-09-09,,,,,,Howl's Moving Castle,False,8.387,10894,"[14, 16, 12]"
False,/en971MEXui9diirXlogOrPKmsEn.jpg,,,,,293660,,,en,Deadpool,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",17.661,/3E53WEZJqP6aM84D8CckXx4pIHw.jpg,,,2016-02-09,,,,,,Deadpool,False,7.622,32459,"[28, 12, 35]"
False,/3eceYFkNcpvpGPIRN6S43JUeET5.jpg,,,,,11427,,,en,Dead End,"Christmas Eve. On his way to his in-laws with his family, Frank Harrington decides to try a shortcut, for the first time in 20 years. It turns out to be the biggest mistake of his life.",12.6747,/7zEQIztSdusobBMM2TNHcffaldp.jpg,,,2003-12-12,,,,,,Dead End,False,6.364,590,"[9648, 27, 53]"
False,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,,,,,49051,,,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",15.8479,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,,,2012-12-12,,,,,,The Hobbit: An Unexpected Journey,False,7.368,19423,"[12, 14, 28]"
False,/4fza1QWpGAoxReiEsnvdFBeMyfX.jpg,,,,,286687,,,ko,화려한 외출,"Korea's most popular song writer Hee-soo runs into a nineteen-year-old boy in the elevator. Hee-soo is inspired by a new song watching him shake at her figure. She starts to tell him about women under the excuse that she's teaching him music. They fall for each other but things get complicated when her life teacher, Joon-ho who taught her about life and music comes back.",18.7903,/yUQg6yvZIRQUSyQ36TQo0Tp1gzr.jpg,,,2013-12-05,,,,,,Love Lesson,False,6.8,42,"[10749, 18, 35]"
False,/hofnlIyF6bePkgQOpcuRWLvzf15.jpg,,,,,14836,,,en,Coraline,"Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",18.1513,/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,,,2009-02-05,,,,,,Coraline,False,7.9,8824,"[16, 10751, 14]"
