adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/yJi6g0CnsqANLNuVaRX28tZxeHX.jpg,,2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",https://www.whistle.movie/,1193501,tt29550683,['US'],en,Whistle,"A misfit group of unwitting high school students stumble upon a cursed object, an ancient Aztec Death Whistle. They discover that blowing the whistle and the terrifying sound it emits will summon their future deaths to hunt them down.",118.0037,/eGxPyseSnEZBMJaopGfRUO9HSYx.jpg,"[{'id': 35846, 'logo_path': '/tOJlsgZNRdMurnJgSiuRFIUz0te.png', 'name': 'No Trace Camping', 'origin_country': 'US'}, {'id': 129815, 'logo_path': '/qbCmnVTQEuFqrVkbxn3i9P7Jrcw.png', 'name': 'Wild Atlantic Pictures', 'origin_country': 'IE'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2026-01-20,2568027,100,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Don't blow it.,Whistle,False,6.075,160
False,/nAxGnGHOsfzufThz20zgmRwKur3.jpg,,90000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",https://www.sinnersmovie.com,1233413,tt31193180,['US'],en,Sinners,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",110.2812,/705nQHqe4JGdEisrQmVYmXyjs1U.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 148495, 'logo_path': '/2fQRDickgp9vuDIxJTlDLEs7j0y.png', 'name': 'Proximity Media', 'origin_country': 'US'}, {'id': 216687, 'logo_path': '/kKVYqekveOvLK1IgqdJojLjQvtu.png', 'name': 'Domain Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-04-16,369425281,138,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Yoruba', 'iso_639_1': 'yo', 'name': 'Èdè Yorùbá'}]",Released,Dance with the devil.,Sinners,False,7.474,4079
False,/vSQSYd2zZTqc0zmHImwWEGGluMI.jpg,,80000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",https://www.wutheringheightsfilm.com,1316092,tt32897959,"['GB', 'US']",en,"""Wuthering Heights""","Tragedy strikes when Heathcliff falls in love with Catherine Earnshaw, a woman from a wealthy family in 18th-century England.",121.4815,/3YBce6dTh1D5oCMITXk2S5QhPt.jpg,"[{'id': 2531, 'logo_path': '/9MfCJ2G6Nrf9yyRj4tAgPmMiDcn.png', 'name': 'MRC', 'origin_country': 'US'}, {'id': 82968, 'logo_path': '/gRROMOG5bpF6TIDMbfaa5gnFFzl.png', 'name': 'LuckyChap Entertainment', 'origin_country': 'US'}, {'id': 207685, 'logo_path': None, 'name': 'Lie Still', 'origin_country': 'GB'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 216687, 'logo_path': '/kKVYqekveOvLK1IgqdJojLjQvtu.png', 'name': 'Domain Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2026-02-11,226837132,136,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Come undone.,"""Wuthering Heights""",False,6.352,533
False,/ibK0sooxQwIeqS9tz4Tj0chyca9.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,1058710,tt13899250,['US'],en,Bloodline Killer,Moira Cole endeavors to rebuild her shattered life after her family's murder at the hands of her deranged and obsessed cousin.,97.5182,/wHmzCQwBzT6m8wtZdXHOIITn82B.jpg,"[{'id': 143302, 'logo_path': None, 'name': 'Novakovic Bros', 'origin_country': 'US'}, {'id': 64580, 'logo_path': None, 'name': 'Future Proof Films', 'origin_country': ''}, {'id': 111951, 'logo_path': None, 'name': 'JARS Productions', 'origin_country': 'US'}, {'id': 228157, 'logo_path': None, 'name': 'Gaudioso Twins Films', 'origin_country': ''}, {'id': 212925, 'logo_path': None, 'name': 'Twelve 83 entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-04-26,0,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Bloodline Killer,False,5.822,45
False,/nTbO6UF944b0VZrgypMK5rFYRSW.jpg,"{'id': 64748, 'name': 'Silent Hill Collection', 'poster_path': '/A9uzYRu74D33lvLoTbeTxEmk09Z.jpg', 'backdrop_path': '/jWF319ozJUsXY6x8y4XghLoX8cD.jpg'}",23000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",https://returntosilenthillmovie.com,680493,tt22868010,"['GB', 'US']",en,Return to Silent Hill,"When James receives a mysterious letter from his lost love Mary, he is drawn to Silent Hill—a once-familiar town now consumed by darkness. As he searches for her, James faces monstrous creatures and unravels a terrifying truth that will push him to the edge of his sanity.",111.9551,/fqAGFN2K2kDL0EHxvJaXzaMUkkt.jpg,"[{'id': 55914, 'logo_path': '/fLZm5yRhOmaYb82wvCMOPiClMMB.png', 'name': 'Konami', 'origin_country': 'JP'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 189103, 'logo_path': '/hu0qcD4k7kfWpdAewqmJSUyZPa7.png', 'name': 'Ashland Hill Media Finance', 'origin_country': 'US'}, {'id': 239077, 'logo_path': None, 'name': 'Supernix', 'origin_country': 'DE'}, {'id': 178277, 'logo_path': None, 'name': 'WIP', 'origin_country': ''}, {'id': 215964, 'logo_path': '/hgueKTQkSwc6r7rNfMaC155E1bl.png', 'name': 'Richmond Pictures', 'origin_country': 'GB'}, {'id': 9987, 'logo_path': '/o5OTKAw7Acl5fTZYPyl8M8D9570.png', 'name': 'Lipsync Productions', 'origin_country': 'GB'}, {'id': 67260, 'logo_path': '/oV2FZfhRcEc1HReC66e1L4t2qPV.png', 'name': 'Electric Shadow Company', 'origin_country': 'GB'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2026-01-21,43023897,106,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Guilt is a place you can never leave.,Return to Silent Hill,False,5.029,274
False,/1gLFGrxHqQebqLWpISmoFR6XWtJ.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,1088434,tt14507394,['US'],en,Hellfire,A drifter with a mysterious past arrives in a small town and finds the residents in the grip of a ruthless crime boss and realizes he has to help them.,105.8982,/tQti9QTf13MfzNpXguijgNh7ojE.jpg,"[{'id': 212611, 'logo_path': None, 'name': 'Price Productions II', 'origin_country': ''}, {'id': 26945, 'logo_path': '/yayIJ0cGukGpEEioNFh82ZAX2Zq.png', 'name': 'Skipstone Pictures', 'origin_country': 'US'}, {'id': 35613, 'logo_path': None, 'name': 'Millman Productions', 'origin_country': 'US'}, {'id': 114757, 'logo_path': None, 'name': 'Ron Lee Productions', 'origin_country': ''}, {'id': 76992, 'logo_path': '/mw3j3P8SUQJKLSJQrLKuSDO9Xr6.png', 'name': 'Saban Films', 'origin_country': 'US'}, {'id': 204545, 'logo_path': '/8gEpSR6Bzkjp9PBYGIjYpT1FiqK.png', 'name': 'Umbrelic Entertainment', 'origin_country': 'US'}, {'id': 240783, 'logo_path': None, 'name': 'Edge Code Films', 'origin_country': ''}, {'id': 55669, 'logo_path': None, 'name': 'Focus-Fox Studio', 'origin_country': 'HU'}, {'id': 91573, 'logo_path': None, 'name': 'Satyricon Pictures', 'origin_country': ''}, {'id': 240784, 'logo_path': None, 'name': 'Vibrant Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2026-02-05,0,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,To free the town he'll start a war.,Hellfire,False,6.922,58
False,/cz4vLJrmaV1zJlRYbxqtvLzeLWB.jpg,,78500000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",https://www.amazon.com/gp/video/detail/B0DPWXRTZ4,1168190,tt33046197,['US'],en,The Wrecking Crew,"Estranged half-brothers Jonny and James reunite after their father's mysterious death. As they search for the truth, buried secrets reveal a conspiracy threatening to tear their family apart.",105.6919,/gbVwHl4YPSq6BcC92TQpe7qUTh6.jpg,"[{'id': 210099, 'logo_path': '/g5oRCNCi8kNVb8gEoSoIcqkhjmR.png', 'name': 'Amazon MGM Studios', 'origin_country': 'US'}, {'id': 159602, 'logo_path': '/e3KodIPxOSC6xpzgIBISB4COQcu.png', 'name': 'On the Roam', 'origin_country': 'US'}, {'id': 183234, 'logo_path': None, 'name': 'Dogbone Entertainment', 'origin_country': 'US'}, {'id': 287578, 'logo_path': None, 'name': 'Henness Ridge Entertainment', 'origin_country': 'US'}, {'id': 101405, 'logo_path': '/iusVPF9AJD1DiHEWbZEXgn1hpOf.png', 'name': '6th & Idaho Motion Picture Company', 'origin_country': 'US'}, {'id': 129569, 'logo_path': '/zlo84hFlm7dYC9Fn9jHOP8HTNhx.png', 'name': 'Reunion Pacific Entertainment', 'origin_country': 'CA'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2026-01-28,89000000,125,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,They fight like brothers. They wreck like legends.,The Wrecking Crew,False,6.885,797
False,/lNYympQM5O6QSInusbyG9eJDIe4.jpg,"{'id': 925155, 'name': 'Demon Slayer: Kimetsu no Yaiba Collection', 'poster_path': '/3exjjYTseefny9nYjSbkIblZZdK.jpg', 'backdrop_path': '/oHx043lHsysn8klll1nPvKMBHLf.jpg'}",20000000,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",https://www.demonslayer-movie.com,1311031,tt32820897,['JP'],ja,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",104.0889,/fWVSwgjpT2D78VUh6X8UBd2rorW.jpg,"[{'id': 5887, 'logo_path': '/m6FEqz8rQECnmfjEwjNhNAlmhCJ.png', 'name': 'ufotable', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 2918, 'logo_path': '/gyEWUBWwqrm3H5T2hkERD9LxpOq.png', 'name': 'Shueisha', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2025-07-18,733030221,156,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,It's time to have some fun.,Demon Slayer: Kimetsu no Yaiba Infinity Castle,False,7.667,767
False,/tn95fumbkVAgXjOuw9CQOg0aYQz.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,1419406,tt34610311,"['HK', 'CN']",zh,The Shadow's Edge,Macau Police brings the tracking expert police officer out of retirement to help catch a dangerous group of professional thieves.,93.3624,/e0RU6KpdnrqFxDKlI3NOqN8nHL6.jpg,"[{'id': 122699, 'logo_path': '/rNuZaO3S54yNb2inykTHBg8meCe.png', 'name': 'iQIYI Pictures （重复 同 iQiyi Motion Pictures）', 'origin_country': 'CN'}, {'id': 197030, 'logo_path': '/z9xtT1e3HunOnZUm3uGYb59eL7v.png', 'name': 'Tao Piao Piao 淘票票', 'origin_country': 'CN'}, {'id': 25657, 'logo_path': '/nR1OM1kwQ1ZrtbUb6sSfV0Ldynk.png', 'name': 'Hairun Pictures Company', 'origin_country': 'CN'}, {'id': 250765, 'logo_path': '/pl14N2WxiYBDNUrPaFBhzyKoO8Z.png', 'name': 'Dong Fang Chen Xiang', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2025-08-16,174400000,142,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,He's training a new generation of law enforcers for a dangerous mission to save the world from ruthless criminals.,The Shadow's Edge,False,7.208,503
False,/iZLqwEwUViJdSkGVjePGhxYzbDb.jpg,,10000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",https://www.amazon.com/gp/video/detail/B0DMF7MXKT,755898,tt13186306,['US'],en,War of the Worlds,"Will Radford is a top analyst for Homeland Security who tracks potential threats through a mass surveillance program, until one day an attack by an unknown entity leads him to question whether the government is hiding something from him... and from the rest of the world.",88.266,/yvirUYrva23IudARHn3mMGVxWqM.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 109501, 'logo_path': '/4dtmZKPLHzIALpGbdeSNX6Rw1p3.png', 'name': 'Bazelevs', 'origin_country': 'US'}, {'id': 59827, 'logo_path': None, 'name': 'Patrick Aiello Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-07-29,0,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Your data is deadly.,War of the Worlds,False,4.2,928
False,/zTnAnYIn0Iv3cn0ZHlzLhou3ybm.jpg,"{'id': 1611146, 'name': 'The Housemaid Collection', 'poster_path': '/nzfd4GSmANTyJVVryteFU3Xjuje.jpg', 'backdrop_path': '/lu7VARBXX1B5XjwYh3KhcV7WlGW.jpg'}",35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",https://thehousemaid.movie,1368166,tt27543632,['US'],en,The Housemaid,"Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",91.9974,/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 221429, 'logo_path': '/7xNNmHcuDy0tOqZmsUMnZ6HcZ6E.png', 'name': 'Media Capital Technologies', 'origin_country': 'US'}, {'id': 198785, 'logo_path': '/oBnMrmwnlAKcACe5h7Vwmk8m1CC.png', 'name': 'Hidden Pictures', 'origin_country': 'US'}, {'id': 284257, 'logo_path': None, 'name': 'Pretty Dangerous Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-12-18,383000000,131,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Discover what lies behind closed doors.,The Housemaid,False,7.234,1549
False,/owQeDouUZ6wI6f1aTOYEFd511zn.jpg,"{'id': 1628043, 'name': 'Dhurandhar Collection', 'poster_path': '/r4w2Ps0QN9wzMHDepRoj4H7tAM.jpg', 'backdrop_path': '/4Xv36ZwubtUn6JlIKoKDdhZj565.jpg'}",22500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,1582770,tt39139925,['IN'],hi,धुरंधर: द रिवेंज,"As rival gangs, corrupt officials and a ruthless Major Iqbal close in, Hamza's mission for his country spirals into a bloody personal war where the line between patriot and monster disappears in the streets of Lyari.",90.7023,/ov8vrRLZGoXHpYjSY9Vpv1tHJX7.jpg,"[{'id': 115477, 'logo_path': '/6CkBjiSlfAJFaMjwB44ILbOhFuV.png', 'name': 'Jio Studios', 'origin_country': 'IN'}, {'id': 212774, 'logo_path': None, 'name': 'B62 Studios', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2026-03-18,0,235,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,The Story of The Unknown Men Unfolds,Dhurandhar: The Revenge,False,7.5,10
False,/lmns2jlRmATs8OGWKcCkgrbHLM4.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,1634301,,['IN'],te,Vanaveera,A descendant of the Vanara clan is pushed into conflict when a modern-day Ravana seizes his only bike for an election rally. What starts as a petty injustice soon erupts into a fierce fight for self-respect and dignity.,94.7946,/oBYExKI8E3bTzQjPkofhpV2EJon.jpg,[],[],2026-02-13,0,0,"[{'english_name': 'Telugu', 'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Vanaveera,False,7.0,3
False,/gaKFXcB5J1gz0QqYj8bWIfrPc04.jpg,"{'id': 399, 'name': 'Predator Collection', 'poster_path': '/mm2t5dd1QFxtX6X56Z9U5ucsIb1.jpg', 'backdrop_path': '/u1CTqTYRUVyLwlEd1z1VJrVBp0J.jpg'}",105000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",https://www.20thcenturystudios.com/movies/predator-badlands,1242898,tt31227572,['US'],en,Predator: Badlands,"Cast out from his clan, a young Predator finds an unlikely ally in a damaged android and embarks on a treacherous journey in search of the ultimate adversary.",84.6973,/erTRAi241eYF4K8KoGGOI8kFPox.jpg,"[{'id': 127928, 'logo_path': '/h0rjX5vjW5r8yEnUBStFarjcLT4.png', 'name': '20th Century Studios', 'origin_country': 'US'}, {'id': 840, 'logo_path': None, 'name': 'Lawrence Gordon Productions', 'origin_country': 'US'}, {'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 185309, 'logo_path': None, 'name': 'Toberoff Productions', 'origin_country': 'US'}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-11-05,184500000,107,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,First hunt. Last chance.,Predator: Badlands,False,7.702,2429
False,/jenQoCLJ4FEfFGZS13op91jlxjy.jpg,"{'id': 531241, 'name': 'Spider-Man (MCU) Collection', 'poster_path': '/yeba3Y820OjApZO9aJevDsNeMEd.jpg', 'backdrop_path': '/AvnqpRwlEaYNVL6wzC4RN94EdSd.jpg'}",0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",https://spidermanbrandnewday.movie,969681,tt22084616,['US'],en,Spider-Man: Brand New Day,"Four years have passed since the events of No Way Home, and Peter is now an adult living entirely alone, having voluntarily erased himself from the lives and memories of those he loves. Crime-fighting in a New York that no longer knows his name, he's devoted himself entirely to protecting his city — a full-time Spider-Man — but as the demands on him intensify, the pressure sparks a surprising physical evolution that threatens his existence, even as a strange new pattern of crimes gives rise to one of the most powerful threats he has ever faced.",75.5399,/ucQ0QBXXQPSxeUmWfh4YQenIuB9.jpg,"[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/nw4kyc29QRpNtFbdsBHkRSFavvt.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2026-07-29,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Post Production,A brand new day starts now.,Spider-Man: Brand New Day,False,0.0,0
False,/rakS8RAhKOMIplBi4RbluQg4Xqn.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",https://www.neonrated.com/film/alpha,1284460,tt32275943,['FR'],fr,Alpha,"Alpha, a troubled 13-year-old lives with her single mom. Their world collapses the day she returns from school with a tattoo on her arm.",68.4764,/iE3P4LFSJCBX5PRWxbPs7DQh7yI.jpg,"[{'id': 237221, 'logo_path': None, 'name': 'Mandarin & Compagnie', 'origin_country': 'FR'}, {'id': 121655, 'logo_path': None, 'name': 'Kallouche Cinéma', 'origin_country': 'FR'}, {'id': 49473, 'logo_path': '/d0Cld16NzSAizrXfO6jrN3nH6az.png', 'name': 'Frakas Productions', 'origin_country': 'BE'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 792, 'logo_path': '/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png', 'name': 'RTBF', 'origin_country': 'BE'}, {'id': 92187, 'logo_path': '/yrAyYme1zlZtHuhlWS3DlFAj762.png', 'name': 'Proximus', 'origin_country': 'BE'}, {'id': 24430, 'logo_path': '/7ZIwXTA5QVD6feybiITOL6OYJPJ.png', 'name': 'BeTV', 'origin_country': 'BE'}, {'id': 245340, 'logo_path': '/kTHYCmbAbITXhOhyAv6dBD4Gp37.png', 'name': 'Orange', 'origin_country': 'BE'}, {'id': 95061, 'logo_path': '/gAt0ztKNX5gKyzNmIdaVxI5aoHv.png', 'name': 'Shelter Prod', 'origin_country': 'BE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",2025-08-20,0,128,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,Love leaves a mark.,Alpha,False,6.376,97
